시군명,사업장명,소재지우편번호,소재지도로명주소,소재지지번주소,인허가일자,영업상태명,폐업일자,의료기관종별명,병상수(개),의료인수(명),입원실수(개),진료과목내용,연면적(㎡),WGS84위도,WGS84경도
평택시,의료법인 성림의료재단 메디웰병원,459-825,경기도 평택시 정암로 78-14 (이충동),경기도 평택시 이충동 410번지,2006-12-28,취소/말소/만료/정지/중지,2014-01-02,병원,146,29,38,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 영상의학과",4756.03,37.0551371850,127.0635348459
평택시,고덕탑병원,17770,"경기도 평택시 고덕면 고덕중앙로 218, 4~8층",경기도 평택시 고덕면 여염리 4318번지 1호,2020-06-10,폐업,2021-08-20,병원,30,14,10,"내과, 신경과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과, 응급의학과, 예방의학과, 구강내과",5229,37.0479010609,127.0449642493
평택시,평택서울병원,17911,"경기도 평택시 평택로 78 (평택동,외4필지)",경기도 평택시 평택동 71번지 3호 외4필지,2006-06-22,폐업,2011-02-09,병원,82,3,22,"내과, 외과, 정형외과, 재활의학과",1933.5,36.9939711588,127.0850795143
평택시,예솔병원,,,경기도 평택시 비전동 284-47,2003-10-11,폐업,2010-06-01,병원,125,11,20,"내과, 신경과, 신경외과, 심장혈관흉부외과, 재활의학과",2407,36.9993313099,127.1097756605
평택시,평택중앙병원,17894,경기도 평택시 통복시장로6번길 39 (통복동),경기도 평택시 통복동 88번지 2호 외4필지,2001-07-16,폐업,2015-10-15,병원,152,11,31,"내과, 정신건강의학과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 병리과, 재활의학과",2652.51,36.9956358870,127.0868236377
평택시,남서울병원,17909,경기도 평택시 중앙2로 19,경기도 평택시 평택동291-7,1985-12-26,폐업,,병원,0,1,0,,0,36.9918581890,127.0892264654
평택시,가톨릭세인병원,17781,"경기도 평택시 둥구재길 16, 가톨릭 세인병원 (이충동)",경기도 평택시 이충동 434번지 2호 가톨릭 세인병원,2006-05-03,폐업,2018-10-15,병원,93,5,14,"내과, 신경과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 성형외과, 마취통증의학과, 소아청소년과, 이비인후과, 진단검사의학과, 재활의학과, 가정의학과",1943.5,37.0582638727,127.0607500580
평택시,의료법인자비의료재단 힘찬마디병원,17777,"경기도 평택시 점촌로19번길 60, 제1층103호,제2층201호 (서정동)",경기도 평택시 서정동 867번지 이룬병원,2019-11-15,폐업,2020-05-11,병원,31,2,11,"정형외과, 마취통증의학과",1069.33,37.0660552434,127.0567231224
평택시,의료법인 설백의료재단 평택국제병원,17821,"경기도 평택시 고덕면 방축길 109, 지2-3층",경기도 평택시 고덕면 방축리 111번지 지2~3호,2010-02-01,폐업,2017-09-27,병원,200,40,44,"내과, 신경과, 소아청소년과, 영상의학과, 가정의학과",6622.26,37.0150965847,127.0469472533
평택시,중앙성심병원,17753,경기도 평택시 탄현로 339 (신장동),경기도 평택시 신장동 212번지 11호,1998-12-12,폐업,2016-04-05,병원,47,2,18,"내과, 외과, 정형외과, 신경외과",1358.23,37.0825415129,127.0565146371
포천시,강병원,11144,경기도 포천시 포천로 1570 (신읍동),경기도 포천시 신읍동 195-2번지,2001-05-18,영업/정상,,병원,99,18,23,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 가정의학과",3389,37.8981434009,127.2046931854
포천시,국군포천병원,11123,경기도 포천시 화현면 화동로 564,경기도 포천시 화현면 화현리 14-2번지,1994-05-17,영업/정상,,병원,100,73,20,"내과, 정신건강의학과, 외과, 정형외과, 신경외과, 산부인과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 응급의학과, 치과",9327,37.9159725251,127.3103585840
포천시,연세백병원,11175,"경기도 포천시 소흘읍 송우로 80 (송우황금프라자 3,4층)","경기도 포천시 소흘읍 송우리 726번지 76호 송우황금프라자 3,4층",2007-04-23,폐업,2010-03-26,병원,78,1,0,"내과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 재활의학과, 가정의학과",2221,37.8303762534,127.1406222303
하남시,미사튼튼병원,12913,"경기도 하남시 미사강변동로 73, 미사강변 노블레스 7~8층 (망월동)",경기도 하남시 망월동 1117번지 미사강변 노블레스,2017-11-24,영업/정상,,병원,44,30,13,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과",2794.84,37.5615485699,127.1930169878
하남시,금병원,12960,경기도 하남시 하남대로739번길 74 (신장동),경기도 하남시 신장동 436번지 9호,2003-04-29,영업/정상,,병원,30,10,12,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과",1475.85,37.5368118226,127.2094291101
하남시,하남S병원,12974,경기도 하남시 덕풍공원로 41 (덕풍동),경기도 하남시 덕풍동 362번지,2001-06-16,영업/정상,,병원,128,45,45,"내과, 외과, 정형외과, 소아청소년과, 영상의학과, 가정의학과",4075.9,37.5397401700,127.1982228107
하남시,햇살병원,12968,경기도 하남시 신평로 51 (신장동),경기도 하남시 신장동 427번지 180호,2000-06-09,영업/정상,,병원,62,36,19,"내과, 외과, 정형외과, 소아청소년과, 영상의학과",2166.1,37.5384764253,127.2046232847
하남시,유나이티드병원,12919,"경기도 하남시 미사강변대로 48, 해든마루빌딩 3, 4층일부, 5층 (풍산동)",경기도 하남시 풍산동 522번지 1호 해든마루빌딩,2019-03-13,영업/정상,,병원,38,21,11,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과",1853.95,37.5543468762,127.1862082518
하남시,더 바른병원,12964,경기도 하남시 신장로 93-1 (신장동),경기도 하남시 신장동 432번지 17호,2010-05-12,영업/정상,,병원,46,4,11,"내과, 외과, 정형외과, 이비인후과, 영상의학과",1554.01,37.5367706818,127.2073692113
하남시,청봉병원,12949,"경기도 하남시 하남대로802번길 5-4, 청봉기념병원 (신장동)",경기도 하남시 신장동 563-1 청봉기념병원,2019-07-15,영업/정상,,병원,53,16,18,"내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 피부과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과",2824.18,37.5413980719,127.2087547698
하남시,금병원,12960,경기도 하남시 하남대로739번길 74 (신장동),경기도 하남시 신장동 436번지 9호,2003-04-29,영업중,,병원,30,10,12,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과",1475.85,37.5368118226,127.2094291101
하남시,햇살병원,12968,경기도 하남시 신평로 51 (신장동),경기도 하남시 신장동 427번지 180호,2000-06-09,영업중,,병원,62,37,19,"내과, 외과, 정형외과, 소아청소년과, 영상의학과",2166.1,37.5384764253,127.2046232847
하남시,청봉병원,12949,"경기도 하남시 하남대로802번길 5-4, 청봉기념병원 (신장동)",경기도 하남시 신장동 563-1 청봉기념병원,2019-07-15,영업중,,병원,53,15,18,"내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 피부과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과",2824.18,37.5413980719,127.2087547698
하남시,미사바른병원,12913,"경기도 하남시 미사강변중앙로 190, 3층 323~348호,367~387호 (망월동)","경기도 하남시 망월동 1099번지 3층 323~348호,367~387호",2021-05-17,폐업,2022-11-04,병원,30,2,9,"정형외과, 신경외과, 영상의학과",1891.01,37.5638044993,127.1905392982
하남시,하나병원,12974,"경기도 하남시 신장로 179, 203호,204호,205호,210호,211호,212호 (덕풍동, 무학프라자)",경기도 하남시 덕풍동 358번지 1호,2017-02-07,폐업,2017-09-11,병원,32,5,6,"내과, 신경과, 소아청소년과, 피부과, 가정의학과",705.91,37.5410774557,127.1995078611
하남시,미사랑병원,12913,"경기도 하남시 미사강변중앙로 190, 하남미사 롯데캐슬 스타 2층 219~243, 269~279호 (망월동)",경기도 하남시 망월동 1099 하남미사 롯데캐슬 스타,2021-04-28,폐업,2022-03-01,병원,52,22,14,"내과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과",1274.55,37.5638044993,127.1905392982
하남시,한림병원,12964,경기도 하남시 신장로 93-1 (신장동),경기도 하남시 신장동 432번지 17호,2005-05-26,폐업,2010-05-10,병원,50,6,10,"내과, 외과, 정형외과, 신경외과, 산부인과, 소아청소년과, 영상의학과",1195,37.5367706818,127.2073692113
화성시,센트럴아동병원,18454,"경기도 화성시 동탄지성로 17, 지하1~2층 일부층 (반송동, 풍성위버폴리스)",경기도 화성시 반송동 93-1번지 풍성위버폴리스 지하1~2층 일부층,2015-02-27,영업/정상,,병원,50,32,36,소아청소년과,1880.25,37.2046139805,127.0720402235
화성시,수앤수병원,18611,"경기도 화성시 향남읍 상신하길로298번길 7-27, 3-6(5,6일부)층",경기도 화성시 향남읍 하길리 1470-5,2016-09-01,영업/정상,,병원,71,12,14,"내과, 정형외과, 성형외과",1733.23,37.1146380407,126.9127263735
화성시,의료법인 시몬의료재단 우리가병원,18553,경기도 화성시 서신면 해양공단로 24-3,경기도 화성시 서신면 송교리 348-4,2021-07-16,영업/정상,,병원,37,15,15,"내과, 소아청소년과, 재활의학과, 가정의학과",994.78,37.1730511975,126.6613619310
화성시,화성유일병원,18256,경기도 화성시 남양읍 남양로920번길 6,경기도 화성시 남양읍 북양리 691-1번지,2019-06-17,영업/정상,,병원,118,76,51,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 진단검사의학과, 가정의학과",10594.57,37.2177853774,126.8326586135
화성시,의료법인상운의료재단 동탄제일병원,18450,경기도 화성시 삼성1로 144-6 (석우동),경기도 화성시 석우동 42-1번지,2011-05-12,영업/정상,,병원,201,66,80,"내과, 외과, 마취통증의학과, 산부인과, 소아청소년과, 영상의학과, 가정의학과, 직업환경의학과, 치과",13974.3,37.2165446873,127.0784987100
화성시,동탄시티병원,18421,경기도 화성시 동탄지성로 113 (능동),경기도 화성시 반송동 43-5번지,2010-09-16,영업/정상,,병원,90,30,21,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과, 가정의학과",6414.18,37.2084826524,127.0626194191
화성시,의료법인 은혜와감사의료재단 향남스마트병원,18611,"경기도 화성시 향남읍 상신하길로298번길 11, 6일부,8,9,10층",경기도 화성시 향남읍 하길리 1471번지 4호,2018-02-02,영업/정상,,병원,99,9,28,"내과, 신경외과, 소아청소년과, 재활의학과",2882.76,37.1147739983,126.9110594717
화성시,에이비씨병원,18598,"경기도 화성시 향남읍 발안로 68, 신박메디컬빌딩 425-9외1필지동 2~5층",경기도 화성시 향남읍 행정리 425-9번지 신박메디컬빌딩 425-9외1필지동 2~5층,2023-07-03,영업/정상,,병원,51,24,14,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과",3284.29,37.1314554079,126.9176063469
화성시,베스트아이들병원,18453,"경기도 화성시 동탄지성로 20, 2~7층 (반송동)","경기도 화성시 반송동 91-10번지 , 2~7층",2019-09-27,영업/정상,,병원,71,26,50,소아청소년과,2146.5,37.2053093910,127.0724081826
화성시,희망찬병원,18399,경기도 화성시 병점중앙로 174 (진안동),경기도 화성시 진안동 868-9번지,2008-09-05,영업/정상,,병원,81,6,17,"내과, 신경과, 정형외과, 신경외과, 영상의학과",4259.62,37.2132004388,127.0374253198
화성시,튼튼병원,18379,"경기도 화성시 영통로 66, 3~8층 (반월동)",경기도 화성시 반월동 28-1,2023-09-15,영업/정상,,병원,74,37,22,"내과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 영상의학과",5496.63,37.2361976707,127.0617829195
화성시,동탄성모병원,18505,"경기도 화성시 동탄순환대로 127-19, 동탄에스비타운 3(일부),6,7층 (산척동)",경기도 화성시 산척동 728-3 동탄에스비타운,2020-04-17,영업/정상,,병원,64,30,44,"내과, 소아청소년과, 이비인후과, 피부과",2330.84,37.1674086336,127.1072575021
화성시,나이스병원,18313,"경기도 화성시 봉담읍 삼천병마로 1283, 4,5,6층","경기도 화성시 봉담읍 상리 27-2번지 4,5,6층",2022-03-14,영업/정상,,병원,77,25,23,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과",2391.73,37.2204390936,126.9490352586
화성시,바르다임병원,18490,"경기도 화성시 동탄신리천로 408, M메디컬프라자 4,5,6층 (목동)","경기도 화성시 목동 496-4번지 M메디컬프라자 4,5,6층",2021-02-25,영업/정상,,병원,61,32,18,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과, 가정의학과",1174,37.1821272190,127.1234717072
화성시,화성디에스병원,18270,"경기도 화성시 남양읍 시청로160번길 46-13, 1,3~8층",경기도 화성시 남양읍 남양리 2319번지 2호,2019-08-16,영업/정상,,병원,98,12,29,"내과, 신경과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과, 응급의학과",3474.75,37.1992313944,126.8257117279
화성시,의료법인 화성의료재단 화성제일병원,18577,경기도 화성시 팔탄면 온천로 29,경기도 화성시 팔탄면 덕우리 233번지 1호,2011-02-21,취소/말소/만료/정지/중지,2022-06-21,병원,125,5,41,"외과, 이비인후과, 재활의학과",4581.09,37.1282887654,126.8594168217
화성시,의료법인 백상의료재단 연세한국병원,18356,경기도 화성시 화산북로 21 (송산동),경기도 화성시 송산동 200번지 4호,2013-10-11,취소/말소/만료/정지/중지,2017-06-09,병원,340,40,53,"내과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과, 가정의학과",8993.35,37.2100622996,127.0080299071
